755
10
9202200
9202200
 0 1 1 73 38  21 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 25,12,13) (S 27,13,14) (S 29,14,15) (S 32,15,23) (S 31,15,16) (S 34,16,24) (S 49,24,25) (S 51,25,28) (S 59,28,32) (S 66,32,37) (D 0,1,1) 
 0 1 2 87 63  34 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 26,12,20) (S 40,19,26) (S 53,26,30) (S 63,30,34) (S 73,34,40) (S 83,40,47) (S 95,47,48) (S 85,41,48) (S 86,41,49) (S 84,41,42) (S 88,42,44) (S 91,44,49) (S 72,34,35) (S 74,35,36) (S 23,11,12) (D 0,1,1) 
 0 1 3 77 59  26 (D 0,1,1) (S 2,1,5) (S 10,5,11) (S 24,11,19) (S 36,18,19) (S 37,18,26) (S 52,26,29) (S 62,29,39) (S 69,33,39) (S 70,33,40) (S 82,40,41) (S 75,35,41) (S 23,11,12) (D 0,1,1) 
 0 1 4 84 52  25 (D 0,1,1) (S 3,1,6) (S 12,6,7) (S 5,2,7) (S 15,7,8) (S 17,8,9) (S 20,9,15) (S 32,15,23) (S 48,23,31) (S 65,31,37) (S 79,37,43) (S 89,43,45) (S 93,45,50) (S 76,36,37) (D 0,1,1) 
 0 1 5 90 63  23 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 28,13,21) (S 44,21,27) (S 55,27,30) (S 39,19,20) (S 41,20,21) (S 43,21,22) (S 45,22,23) (S 47,23,24) (S 50,24,32) (S 64,31,32) (D 0,1,1) 
 0 1 6 94 78  28 (D 0,1,1) (S 1,1,2) (S 5,2,7) (S 16,7,13) (S 23,11,12) (S 25,12,13) (S 27,13,14) (S 30,14,22) (S 46,22,31) (S 65,31,37) (S 77,36,42) (S 87,42,43) (S 80,38,43) (S 90,43,50) (D 0,1,1) 
 0 1 7 119 101  32 (D 0,1,1) (S 3,1,6) (S 12,6,7) (S 15,7,8) (S 18,8,14) (S 29,14,15) (S 21,9,16) (S 33,16,17) (S 35,17,25) (S 51,25,28) (S 60,28,38) (S 81,38,45) (S 78,37,38) (S 67,32,38) (S 80,38,43) (S 68,33,34) (S 23,11,12) (D 0,1,1) 
 0 1 8 116 110  33 (D 0,1,1) (S 3,1,6) (S 12,6,7) (S 4,2,3) (S 7,3,9) (S 19,9,10) (S 8,4,10) (S 22,10,17) (S 6,3,4) (S 7,3,9) (S 20,9,15) (S 24,11,19) (S 38,18,29) (S 61,29,33) (S 68,33,34) (S 23,11,12) (D 0,1,1) 
 0 1 9 123 116  37 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 24,11,19) (S 40,19,26) (S 54,26,34) (S 57,27,35) (S 74,35,36) (S 77,36,42) (S 88,42,44) (S 92,44,50) (S 85,41,48) (S 96,48,49) (S 97,49,50) (S 56,27,31) (S 58,27,36) (S 23,11,12) (D 0,1,1) 
 0 1 10 93 75  26 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 26,12,20) (S 42,20,30) (S 63,30,34) (S 71,33,46) (S 94,46,47) (S 9,5,6) (S 13,6,12) (S 11,5,18) (S 36,18,19) (S 23,11,12) (D 0,1,1) 
