17491
26
16106600
16106600
 0 1 1 2755 264  11 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 11,11,9) (S 11,9,11) (S 13,11,18) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 2 4975 527  18 (D 0,1,1) (S 1,1,2) (S 3,2,9) (S 10,9,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 23,19,20) (S 83,20,25) (S 91,25,30) (S 98,30,29) (S 95,29,19) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 3 4603 340  13 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 21,17,26) (S 31,26,34) (S 31,34,26) (S 92,26,27) (S 93,27,18) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 4 2946 300  10 (D 0,1,1) (S 1,1,2) (S 69,2,3) (S 4,3,4) (S 6,4,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 5 4528 535  16 (D 0,1,1) (S 1,1,2) (S 69,2,3) (S 70,3,2) (S 69,2,3) (S 71,3,12) (S 76,12,3) (S 4,3,4) (S 5,4,5) (S 72,5,14) (S 15,14,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 6 7740 796  25 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 81,17,11) (S 13,11,18) (S 82,18,19) (S 23,19,20) (S 25,20,21) (S 27,21,22) (S 84,22,31) (S 36,31,40) (S 47,40,49) (S 118,49,58) (S 47,49,40) (S 36,40,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 7 12779 1035  36 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 21,17,26) (S 92,26,27) (S 94,27,26) (S 31,26,34) (S 106,34,36) (S 108,36,34) (S 106,34,36) (S 42,36,45) (S 51,45,46) (S 54,46,53) (S 64,53,55) (S 64,55,53) (S 54,53,46) (S 116,46,43) (S 115,43,46) (S 53,46,47) (S 55,47,48) (S 57,48,49) (S 59,49,50) (S 60,50,51) (S 120,51,42) (S 48,42,41) (S 37,41,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 8 5544 427  16 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 13,11,18) (S 22,18,26) (S 31,26,34) (S 39,34,35) (S 40,35,37) (S 40,37,35) (S 107,35,27) (S 93,27,18) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 9 6621 654  22 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 24,19,28) (S 35,28,38) (S 44,38,44) (S 50,44,47) (S 55,47,48) (S 117,48,39) (S 45,39,40) (S 36,40,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 10 4904 582  20 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 13,11,18) (S 32,27,28) (S 33,28,29) (S 96,29,30) (S 99,30,31) (S 98,30,29) (S 97,29,39) (S 111,39,29) (S 95,29,19) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 11 10137 928  31 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 14,12,13) (S 17,13,20) (S 83,20,25) (S 30,25,31) (S 98,30,29) (S 96,29,30) (S 99,30,31) (S 101,31,32) (S 37,32,41) (S 48,41,42) (S 114,42,51) (S 121,51,60) (S 68,60,59) (S 61,59,50) (S 119,50,41) (S 37,41,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 12 5624 611  18 (D 0,1,1) (S 1,1,2) (S 69,2,3) (S 4,3,4) (S 5,4,5) (S 7,5,6) (S 9,6,15) (S 20,15,16) (S 80,16,24) (S 88,24,23) (S 28,23,22) (S 19,22,14) (S 15,14,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 13 9284 800  27 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 21,17,26) (S 31,26,34) (S 106,34,36) (S 41,36,37) (S 43,37,43) (S 49,43,44) (S 50,44,47) (S 55,47,48) (S 57,48,49) (S 118,49,58) (S 124,58,59) (S 61,59,50) (S 119,50,41) (S 37,41,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 14 7162 624  20 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 14,12,13) (S 16,13,19) (S 23,19,20) (S 26,20,29) (S 95,29,19) (S 23,19,20) (S 25,20,21) (S 27,21,22) (S 19,22,14) (S 15,14,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 15 6864 671  22 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 21,17,26) (S 31,26,34) (S 106,34,36) (S 42,36,45) (S 52,45,52) (S 63,52,54) (S 65,54,55) (S 122,55,56) (S 66,56,57) (S 58,57,48) (S 117,48,39) (S 111,39,29) (S 95,29,19) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 16 6989 714  23 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 14,12,13) (S 15,13,14) (S 78,14,5) (S 72,5,14) (S 19,14,22) (S 28,22,23) (S 85,23,15) (S 79,15,23) (S 28,23,22) (S 84,22,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 17 6788 802  25 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 14,12,13) (S 15,13,14) (S 18,14,15) (S 79,15,23) (S 86,23,24) (S 87,24,16) (S 80,16,24) (S 104,33,24) (S 105,33,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 18 6412 660  20 (D 0,1,1) (S 1,1,2) (S 69,2,3) (S 4,3,4) (S 5,4,5) (S 7,5,6) (S 8,6,7) (S 73,7,16) (S 20,16,15) (S 79,15,23) (S 29,23,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 19 7556 574  22 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 75,10,17) (S 21,17,26) (S 31,26,34) (S 106,34,36) (S 42,36,45) (S 51,45,46) (S 54,46,53) (S 62,53,52) (S 62,52,53) (S 54,53,46) (S 116,46,43) (S 43,43,37) (S 40,37,35) (S 107,35,27) (S 93,27,18) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 20 8296 751  25 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 23,19,20) (S 83,20,25) (S 90,25,21) (S 27,21,22) (S 84,22,31) (S 100,31,22) (S 84,22,31) (S 101,31,32) (S 37,32,41) (S 37,41,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 21 6278 708  22 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 24,19,28) (S 34,28,37) (S 43,37,43) (S 115,43,46) (S 53,46,47) (S 56,47,56) (S 66,56,57) (S 58,57,48) (S 117,48,39) (S 111,39,29) (S 95,29,19) (S 13,18,11) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 22 7867 760  25 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 24,19,28) (S 35,28,38) (S 109,38,37) (S 43,37,43) (S 49,43,44) (S 44,44,38) (S 110,38,39) (S 112,39,48) (S 57,48,49) (S 47,49,40) (S 36,40,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
 0 1 23 8874 775  25 (D 0,1,1) (S 2,1,8) (S 74,8,10) (S 12,10,11) (S 77,12,19) (S 23,19,20) (S 83,20,25) (S 30,25,31) (S 36,31,40) (S 46,40,41) (S 48,41,42) (S 114,42,51) (S 120,51,42) (S 48,42,41) (S 37,41,32) (S 102,32,31) (S 30,31,25) (S 89,25,20) (S 17,20,13) (S 14,13,12) (S 11,11,9) (S 3,9,2) (S 1,2,1) (D 0,1,1) 
