17413
21
41812800
1383629400
 0 1 1 344 563  29 (D 0,1,1) (S 1,1,2) (S 2,2,3) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 56,11,48) (S 57,47,49) (S 58,49,50) (S 60,50,52) (S 62,52,53) (S 95,21,51) (S 96,44,59) (S 81,59,69) (D 0,1,1) 
 0 1 2 289 564  28 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 5,5,6) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 11,11,12) (S 91,12,76) (S 94,76,77) (S 14,13,14) (S 13,13,16) (D 0,1,1) 
 0 1 3 267 523  26 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 81,59,69) (S 51,44,45) (S 52,45,46) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 59,49,51) (S 61,51,53) (S 96,44,59) (S 81,59,69) (D 0,1,1) 
 0 1 4 336 672  23 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 70,58,59) (S 96,44,59) (S 80,58,69) (S 72,58,60) (S 74,60,62) (S 75,62,63) (S 76,63,64) (S 80,58,69) (D 0,1,1) 
 0 1 5 299 768  46 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 58,49,50) (S 60,50,52) (S 62,52,53) (S 63,52,54) (S 59,49,51) (S 23,21,22) (S 25,22,24) (S 64,24,53) (S 55,47,48) (S 57,47,49) (S 58,49,50) (S 15,14,15) (S 93,15,77) (D 0,1,1) 
 0 1 6 459 801  28 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 72,58,60) (S 74,60,62) (S 78,62,66) (S 79,66,68) (S 75,62,63) (S 98,62,67) (S 66,55,56) (S 47,40,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 7 671 1341  50 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 72,58,60) (S 97,60,67) (S 98,62,67) (S 73,60,61) (S 74,60,62) (S 75,62,63) (S 77,63,65) (S 98,62,67) (S 44,39,40) (S 47,40,41) (S 48,41,42) (S 49,42,43) (S 50,43,44) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 58,49,50) (S 88,18,72) (S 86,72,73) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 8 414 724  38 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 11,11,12) (S 91,12,76) (S 92,20,76) (S 94,76,77) (S 16,13,77) (S 13,13,16) (S 14,13,14) (S 15,14,15) (S 93,15,77) (S 17,15,17) (S 18,15,18) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 9 569 1031  42 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 11,11,12) (S 12,12,16) (S 14,13,14) (S 15,14,15) (S 18,15,18) (S 19,18,19) (S 22,19,21) (S 23,21,22) (S 25,22,24) (S 26,24,25) (S 27,25,75) (S 88,18,72) (S 85,71,73) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 10 393 786  29 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 49,42,43) (S 68,42,57) (S 67,42,56) (S 89,56,67) (S 48,41,42) (S 45,35,39) (S 46,35,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 11 439 755  36 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 71,11,59) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 59,49,51) (S 23,21,22) (S 24,22,75) (S 29,23,26) (S 30,26,27) (S 95,21,51) (S 96,44,59) (S 81,59,69) (D 0,1,1) 
 0 1 12 477 957  40 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 56,11,48) (S 57,47,49) (S 59,49,51) (S 23,21,22) (S 25,22,24) (S 26,24,25) (S 28,25,26) (S 88,18,72) (S 84,71,72) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 13 403 798  34 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 58,49,50) (S 65,19,50) (S 20,19,20) (S 22,19,21) (S 23,21,22) (S 25,22,24) (S 26,24,25) (S 33,25,29) (S 95,21,51) (S 96,44,59) (S 81,59,69) (D 0,1,1) 
 0 1 14 695 962  40 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 59,49,51) (S 23,21,22) (S 24,22,75) (S 90,23,75) (S 29,23,26) (S 31,26,28) (S 32,28,29) (S 35,23,31) (S 34,30,31) (S 36,31,32) (S 37,32,33) (S 41,33,37) (S 42,37,38) (S 43,37,39) (S 44,39,40) (S 47,40,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 15 505 977  28 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 69,57,58) (S 43,37,39) (S 37,32,33) (S 41,33,37) (S 43,37,39) (S 44,39,40) (S 47,40,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 16 397 1354  43 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 50,43,44) (S 40,33,36) (S 90,23,75) (S 88,18,72) (S 86,72,73) (S 87,73,74) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 17 347 694  27 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 11,11,12) (S 91,12,76) (S 88,18,72) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
 0 1 18 614 839  27 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 53,44,46) (S 54,46,47) (S 57,47,49) (S 59,49,51) (S 23,21,22) (S 24,22,75) (S 35,23,31) (S 36,31,32) (S 38,32,34) (S 39,32,35) (S 46,35,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 19 376 752  23 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 41,33,37) (S 43,37,39) (S 44,39,40) (S 47,40,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 20 367 734  19 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 82,4,69) (S 39,32,35) (S 46,35,41) (S 48,41,42) (S 68,42,57) (S 69,57,58) (S 80,58,69) (D 0,1,1) 
 0 1 21 409 818  31 (D 0,1,1) (S 1,1,2) (S 3,2,4) (S 4,4,5) (S 6,5,7) (S 7,7,8) (S 8,8,9) (S 9,9,10) (S 10,10,11) (S 11,11,12) (S 91,12,76) (S 88,18,72) (S 83,70,71) (S 84,71,72) (S 21,18,20) (S 92,20,76) (D 0,1,1) 
