8616
11
126893200
1724029000
 0 1 1 3632 824  45 (D 0,1,1) (S 38,59,60) (S 39,60,61) (S 42,61,74) (S 53,74,73) (S 52,70,83) (S 65,83,96) (S 75,93,80) (S 60,80,81) (S 61,81,82) (S 63,82,83) (S 64,83,84) (S 66,84,71) (S 51,69,68) (S 49,68,67) (S 48,67,66) (S 31,54,41) (S 14,28,29) (S 15,30,31) (S 16,31,32) (S 18,36,37) (S 28,47,60) (D 0,1,1) 
 0 1 2 4029 1050  57 (D 0,1,1) (S 17,33,20) (S 6,21,20) (S 3,6,7) (S 4,10,11) (S 5,13,26) (S 11,26,25) (S 10,25,38) (S 30,52,51) (S 29,49,62) (S 44,63,64) (S 57,77,76) (S 56,76,89) (S 73,90,91) (S 81,104,103) (S 80,102,101) (S 79,98,97) (S 78,97,110) (S 83,110,111) (S 84,111,112) (S 85,113,114) (S 80,102,101) (S 70,88,75) (S 53,74,73) (D 0,1,1) 
 0 1 3 4469 908  49 (D 0,1,1) (S 38,59,60) (S 39,60,61) (S 41,61,62) (S 43,62,75) (S 69,87,88) (S 70,88,75) (S 69,87,88) (S 71,88,89) (S 72,90,77) (S 57,77,76) (S 56,76,89) (S 73,90,91) (S 81,104,103) (S 80,102,101) (S 79,98,97) (S 76,97,84) (S 67,85,86) (S 52,70,83) (S 65,83,96) (S 74,92,79) (S 59,79,80) (S 60,80,81) (S 61,81,82) (S 63,82,83) (S 64,83,84) (D 0,1,1) 
 0 1 4 2695 456  25 (D 0,1,1) (S 38,59,60) (S 39,60,61) (S 40,61,48) (S 27,47,46) (S 25,45,44) (S 24,44,43) (S 22,43,30) (S 15,30,31) (S 16,31,32) (S 18,36,37) (S 28,47,60) (D 0,1,1) 
 0 1 5 2966 691  37 (D 0,1,1) (S 26,45,58) (S 37,58,71) (S 52,70,83) (S 64,83,84) (S 68,85,98) (S 79,98,97) (S 76,97,84) (S 66,84,71) (S 51,69,68) (S 49,68,67) (S 48,67,66) (S 31,54,41) (S 13,27,40) (S 36,58,59) (S 38,59,60) (D 0,1,1) 
 0 1 6 3382 833  45 (D 0,1,1) (S 50,69,56) (S 35,57,70) (S 50,69,56) (S 34,57,44) (S 24,44,43) (S 23,43,42) (S 21,42,41) (S 31,54,41) (S 32,54,67) (S 48,67,66) (S 31,54,41) (S 12,27,28) (S 13,27,40) (S 36,58,59) (S 38,59,60) (D 0,1,1) 
 0 1 7 4573 724  39 (D 0,1,1) (S 26,45,58) (S 36,58,59) (S 38,59,60) (S 39,60,61) (S 40,61,48) (S 28,47,60) (S 39,60,61) (S 41,61,62) (S 44,63,64) (S 45,64,51) (S 44,63,64) (S 46,65,52) (S 30,52,51) (S 18,36,37) (S 19,37,38) (S 44,63,64) (S 47,65,78) (S 58,78,77) (S 57,77,76) (S 55,76,75) (S 53,74,73) (D 0,1,1) 
 0 1 8 5103 1069  57 (D 0,1,1) (S 25,45,44) (S 16,31,32) (S 7,22,9) (S 4,10,11) (S 5,13,26) (S 11,26,25) (S 9,25,24) (S 8,24,37) (S 44,63,64) (S 57,77,76) (S 54,76,63) (S 44,63,64) (S 57,77,76) (S 55,76,75) (S 69,87,88) (S 71,88,89) (S 73,90,91) (S 81,104,103) (S 87,116,117) (S 88,117,104) (S 81,104,103) (S 80,102,101) (S 85,113,114) (S 80,102,101) (S 70,88,75) (S 53,74,73) (D 0,1,1) 
 0 1 9 3461 1052  55 (D 0,1,1) (S 25,45,44) (S 24,44,43) (S 23,43,42) (S 20,42,29) (S 1,2,15) (S 2,3,4) (S 13,27,40) (S 33,55,68) (S 49,68,67) (S 48,67,66) (S 59,79,80) (S 60,80,81) (S 62,81,94) (S 82,107,108) (S 83,110,111) (S 79,98,97) (S 76,97,84) (D 0,1,1) 
 0 1 10 4194 739  39 (D 0,1,1) (S 52,70,83) (S 64,83,84) (S 68,85,98) (S 79,98,97) (S 77,97,96) (S 82,107,108) (S 83,110,111) (S 79,98,97) (S 78,97,110) (S 83,110,111) (S 84,111,112) (S 85,113,114) (S 86,115,116) (S 87,116,117) (S 88,117,104) (S 81,104,103) (S 80,102,101) (S 70,88,75) (S 53,74,73) (D 0,1,1) 
 0 1 11 1721 270  15 (D 0,1,1) (S 38,59,60) (S 39,60,61) (S 41,61,62) (S 44,63,64) (S 47,65,78) (S 58,78,77) (S 57,77,76) (S 55,76,75) (S 53,74,73) (D 0,1,1) 
