1346
20
13406100
1179679100
 0 1 1 114 32  19 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 25,12,13) (S 122,13,12) (S 26,12,20) (S 123,20,12) (S 110,12,6) (S 100,6,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 32,15,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 2 114 31  20 (D 0,1,1) (S 2,1,5) (S 10,5,11) (S 24,11,19) (S 40,19,26) (S 53,26,30) (S 63,30,34) (S 73,34,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 24,11,19) (S 133,19,18) (S 36,18,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 3 107 46  18 (D 0,1,1) (S 3,1,6) (S 12,6,7) (S 102,7,2) (S 5,2,7) (S 15,7,8) (S 112,8,7) (S 16,7,13) (S 28,13,21) (S 125,21,13) (S 111,13,6) (S 13,6,12) (S 120,12,11) (S 23,11,12) (S 25,12,13) (S 113,13,7) (S 109,7,6) (S 100,6,1) (D 0,1,1) 
 0 1 4 172 48  27 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 124,14,13) (S 27,13,14) (S 29,14,15) (S 126,15,14) (S 29,14,15) (S 31,15,16) (S 128,16,15) (S 117,15,9) (S 20,9,15) (S 32,15,23) (S 129,23,15) (S 32,15,23) (S 142,23,22) (S 45,22,23) (S 48,23,31) (S 65,31,37) (S 162,37,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 5 157 51  27 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 26,12,20) (S 136,20,19) (S 133,19,18) (S 36,18,19) (S 133,19,18) (S 37,18,26) (S 52,26,29) (S 149,29,26) (S 134,26,18) (S 36,18,19) (S 39,19,20) (S 41,20,21) (S 44,21,27) (S 55,27,30) (S 63,30,34) (S 72,34,35) (S 169,35,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 6 133 60  20 (D 0,1,1) (S 1,1,2) (S 4,2,3) (S 7,3,9) (S 114,9,8) (S 17,8,9) (S 21,9,16) (S 34,16,24) (S 49,24,25) (S 146,25,24) (S 49,24,25) (S 51,25,28) (S 59,28,32) (S 161,32,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 7 158 66  23 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 107,11,5) (S 99,5,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 115,14,8) (S 18,8,14) (S 30,14,22) (S 127,22,14) (S 29,14,15) (S 32,15,23) (S 47,23,24) (S 131,24,16) (S 118,16,9) (S 20,9,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 8 188 87  30 (D 0,1,1) (S 3,1,6) (S 106,6,5) (S 9,5,6) (S 12,6,7) (S 109,7,6) (S 14,6,13) (S 28,13,21) (S 138,21,20) (S 136,20,19) (S 40,19,26) (S 53,26,30) (S 152,30,27) (S 141,27,21) (S 43,21,22) (S 140,22,21) (S 44,21,27) (S 55,27,30) (S 63,30,34) (S 73,34,40) (S 83,40,47) (S 180,47,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 9 173 67  29 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 24,11,19) (S 133,19,18) (S 38,18,29) (S 62,29,39) (S 166,39,33) (S 69,33,39) (S 159,39,29) (S 135,29,18) (S 37,18,26) (S 54,26,34) (S 73,34,40) (S 82,40,41) (S 85,41,48) (S 182,48,41) (S 86,41,49) (S 183,49,41) (S 179,41,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 10 159 61  26 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 26,12,20) (S 42,20,30) (S 63,30,34) (S 165,34,33) (S 70,33,40) (S 167,40,33) (S 68,33,34) (S 72,34,35) (S 169,35,34) (S 72,34,35) (S 74,35,36) (S 76,36,37) (S 79,37,43) (S 89,43,45) (S 186,45,43) (S 176,43,37) (S 162,37,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 11 176 60  31 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 32,15,23) (S 48,23,31) (S 64,31,32) (S 156,32,28) (S 59,28,32) (S 66,32,37) (S 162,37,31) (S 145,31,23) (S 48,23,31) (S 65,31,37) (S 173,37,36) (S 77,36,42) (S 88,42,44) (S 185,44,42) (S 174,42,36) (S 171,36,35) (S 75,35,41) (S 172,41,35) (S 169,35,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 12 189 88  29 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 117,15,9) (S 104,9,3) (S 6,3,4) (S 8,4,10) (S 105,10,4) (S 103,4,3) (S 101,3,2) (S 98,2,1) (S 2,1,5) (S 11,5,18) (S 37,18,26) (S 53,26,30) (S 63,30,34) (S 73,34,40) (S 82,40,41) (S 179,41,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 13 154 67  24 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 24,11,19) (S 40,19,26) (S 53,26,30) (S 63,30,34) (S 151,34,26) (S 52,26,29) (S 61,29,33) (S 71,33,46) (S 94,46,47) (S 95,47,48) (S 192,48,47) (S 191,47,46) (S 168,46,33) (S 158,33,29) (S 149,29,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 14 201 85  32 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 31,15,16) (S 33,16,17) (S 35,17,25) (S 51,25,28) (S 148,28,25) (S 146,25,24) (S 50,24,32) (S 161,32,31) (S 65,31,37) (S 163,37,32) (S 67,32,38) (S 80,38,43) (S 177,43,38) (S 80,38,43) (S 184,43,42) (S 88,42,44) (S 91,44,49) (S 183,49,41) (S 179,41,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
 0 1 15 204 82  29 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 32,15,23) (S 142,23,22) (S 46,22,31) (S 143,31,22) (S 45,22,23) (S 48,23,31) (S 153,31,27) (S 57,27,35) (S 154,35,27) (S 56,27,31) (S 65,31,37) (S 79,37,43) (S 89,43,45) (S 93,45,50) (S 190,50,45) (S 186,45,43) (S 176,43,37) (S 162,37,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 16 186 90  25 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 117,15,9) (S 19,9,10) (S 22,10,17) (S 119,17,10) (S 116,10,9) (S 20,9,15) (S 31,15,16) (S 34,16,24) (S 144,24,23) (S 48,23,31) (S 64,31,32) (S 147,32,24) (S 49,24,25) (S 132,25,17) (S 130,17,16) (S 128,16,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 17 228 96  37 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 24,11,19) (S 133,19,18) (S 108,18,5) (S 10,5,11) (S 24,11,19) (S 40,19,26) (S 53,26,30) (S 63,30,34) (S 73,34,40) (S 82,40,41) (S 84,41,42) (S 87,42,43) (S 184,43,42) (S 181,42,41) (S 86,41,49) (S 183,49,41) (S 86,41,49) (S 188,49,44) (S 92,44,50) (S 189,50,44) (S 185,44,42) (S 87,42,43) (S 90,43,50) (S 190,50,45) (S 186,45,43) (S 176,43,37) (S 162,37,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 18 197 93  27 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 24,11,19) (S 40,19,26) (S 53,26,30) (S 139,30,20) (S 41,20,21) (S 44,21,27) (S 58,27,36) (S 155,36,27) (S 56,27,31) (S 65,31,37) (S 78,37,38) (S 164,38,32) (S 156,32,28) (S 60,28,38) (S 157,38,28) (S 59,28,32) (S 161,32,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 19 189 89  30 (D 0,1,1) (S 3,1,6) (S 13,6,12) (S 120,12,11) (S 24,11,19) (S 40,19,26) (S 53,26,30) (S 63,30,34) (S 73,34,40) (S 82,40,41) (S 85,41,48) (S 96,48,49) (S 193,49,48) (S 182,48,41) (S 86,41,49) (S 97,49,50) (S 187,50,43) (S 89,43,45) (S 178,45,38) (S 81,38,45) (S 186,45,43) (S 177,43,38) (S 175,38,37) (S 162,37,31) (S 145,31,23) (S 129,23,15) (S 126,15,14) (S 124,14,13) (S 111,13,6) (S 100,6,1) (D 0,1,1) 
 0 1 20 132 47  22 (D 0,1,1) (S 3,1,6) (S 14,6,13) (S 27,13,14) (S 29,14,15) (S 32,15,23) (S 48,23,31) (S 65,31,37) (S 79,37,43) (S 89,43,45) (S 93,45,50) (S 194,50,49) (S 183,49,41) (S 179,41,40) (S 170,40,34) (S 160,34,30) (S 150,30,26) (S 137,26,19) (S 121,19,11) (S 23,11,12) (S 110,12,6) (S 100,6,1) (D 0,1,1) 
